Time[ms],RouteID,Delay[ms],Btldr[Mbps]
4144000,115,23.11016249021101,150.0
4145000,115,23.101836124316712,150.0
4146000,115,23.093743891398223,150.0
4147000,115,23.085885216500643,150.0
4148000,115,23.07825954543138,150.0
4149000,115,23.070866342330145,150.0
4150000,115,23.063705089472542,150.0
4151000,115,23.056775294314615,150.0
4152000,115,23.050076483722147,150.0
4153000,115,23.043608212875167,150.0
4154000,115,23.03737005981707,150.0
4155000,115,23.031361630549235,150.0
4156000,115,23.02558255927829,150.0
4157000,115,23.020032509586123,150.0
4158000,115,23.014711175658775,150.0
4159000,115,23.00961828298309,150.0
4160000,115,23.00475359085356,150.0
4161000,115,23.00011688960409,150.0
4162000,115,22.995708007388167,150.0
4163000,115,22.991526804805094,150.0
4164000,115,22.987573181942015,150.0
4165000,115,22.983847073829196,150.0
4166000,115,22.980348454324343,150.0
4167000,115,22.977077335957905,150.0
4168000,115,22.974033770842286,150.0
4169000,115,22.971217851116773,150.0
4170000,115,22.968629709654586,150.0
4171000,115,22.96626952131226,150.0
4172000,115,22.964137500477126,150.0
4173000,115,22.96223390670561,150.0
4174000,115,22.96055903919325,150.0
4175000,115,22.959113242929966,150.0
4176000,115,22.957896904021183,150.0
4177000,115,22.956910452717732,150.0
4178000,115,22.956154362955644,150.0
4179000,115,22.955629152855686,150.0
4180000,115,22.955335382619303,150.0
4181000,115,22.95527365877061,150.0
4182000,115,22.955444628868406,150.0
4183000,115,22.955848986709313,150.0
4184000,115,22.956487467735027,150.0
4185000,115,22.95736085082934,150.0
4186000,115,22.958469957991326,150.0
4187000,115,22.959815654194546,150.0
4188000,115,22.961398844403355,150.0
